ID,numax,dnu,teff,bp_rp,eps,d02,alpha,env_height,env_width,mode_width
KIC11153989,1.57825254903373,0.610163350528539,3.68457608738846,1.41147327423096,0.973621964642785,-0.284798304869625,-1.74160337523448,0.942145089491327,0.755927724837256,-1.05442059698914
KIC11154023,1.49984061737631,0.585764121885251,3.68259629146055,1.44855499267578,0.838142972102491,-0.288989758521629,-1.9989084771185,0.501188676467189,0.706847439425162,-0.998206466676576
KIC11175907,1.59644234893011,0.629983927631857,3.71550194529328,1.18467330932617,0.915326452022357,-0.253856946389284,-1.83441281023101,0.44371961471878,0.820004776952157,-0.873600164371499
KIC11176016,1.4973515105985,0.599235735054189,3.68609977199592,1.24079656600952,0.803924841314896,-0.230262324758281,-2.00692269133157,0.446640799594226,0.720979157104114,-0.948021512868892
KIC11176222,1.97264812509345,0.938905595888042,3.69626899674553,1.2767219543457,1.18831565013242,0.064914640749978,-1.96011692240927,1.25677182917517,1.07023454757912,-0.885021818716116
KIC11177727,1.50192715879276,0.578931075549553,3.66726611938227,1.33918190002441,0.967487617482598,-0.276222735747477,-1.99460467708563,0.987502081528586,0.63772171276795,-1.1204820136295
KIC11177749,1.53238888232134,0.608322115960487,3.67842732243387,1.2549295425415,0.937990284452019,-0.192366771566468,-1.66804489919889,0.601574819438604,0.786940359787018,-0.950838593086754
KIC11178539,2.06478540197152,1.01579163854523,3.70096317815955,1.23147583007813,1.20803290219758,0.140624918365983,-2.14473571175658,1.29544398104546,1.09126333761578,-0.898140628411963
KIC11179286,2.11415589453442,1.0668667433931,3.71458120883953,1.13962745666504,1.25912218990448,0.195202015818691,-2.05444066768218,1.10948151336278,1.17645214677584,-0.882171864798293
KIC11179815,1.55150627864731,0.628288972394207,3.7056071634046,1.20448303222656,0.934886212877195,-0.203077847338309,-1.62167369449596,0.537611372886992,0.818924023288827,-0.914383702340101
KIC11179902,1.86904317434187,0.871684428231816,3.70637635583969,1.21168899536133,1.1634540654486,0.016996984426824,-2.21744551168381,1.00764530627065,0.897649151326651,-1.0354272369061
KIC11180378,1.50116344070612,0.609405913713453,3.69267069915637,1.28074645996094,0.938804789220476,-0.208535600515021,-1.63983209097554,0.479808710960577,0.757161580267188,-0.986203067844921
KIC11180468,1.71372638344584,0.702224589252757,3.67440181284528,1.30514717102051,1.07016259126249,-0.196068311146307,-1.93926587629674,0.995795656707927,0.899108615736049,-0.963050753624052
KIC11180493,1.79508608154483,0.804748229738811,3.71273385906995,1.20299434661865,1.12471714336597,-0.055395068948743,-1.79509426330673,1.0409575634564,0.945323371247757,-0.996980137831629
KIC11180779,1.90558992527777,0.879302577926658,3.67897337591977,1.25038909912109,1.14137586772307,0.01280592632898,-1.8741153969485,1.01787583848918,1.05941038579801,-0.865966604518959
KIC11180994,1.83869119029006,0.814389642568993,3.68663626926229,1.28996658325195,1.12768988477118,-0.074779376663626,-1.92665302272809,1.11278107299087,0.963570904173035,-0.964587446280649
KIC11181600,1.46641486925529,0.588231069384279,3.69284691927723,1.31759357452393,0.899193241604944,-0.173777581085183,-1.61819648648243,0.385636597515427,0.769634047622132,-0.92220626503675
KIC11181828,1.52670201943277,0.605162595665941,3.70009770461305,1.20694160461426,0.717745652120323,-0.390827712271384,-1.44031665551552,0.640767972371234,0.766745616113131,-0.916649104065107
KIC11181891,1.52241007224764,0.6113849837164,3.69381485388942,1.2298526763916,0.92266005544438,-0.182203959636922,-1.63705473563306,0.507880808630395,0.78359169236079,-0.960359393120066
KIC11182706,1.58969053891093,0.647088318493969,3.68779641138129,1.24608707427979,1.00321818938528,-0.205987162438601,-1.74138852045497,1.03804744319677,0.732778485366129,-1.11655637681714
KIC11182758,2.37155398776545,1.26064275333814,3.71011736511182,1.17661094665527,1.37728140139065,0.37884867502324,-2.35909027015611,0.874703429477463,1.31981533577737,-0.695701654862406
KIC11186389,2.06409264973104,1.00626690579183,3.7056071634046,1.25163650512695,1.20303313876413,0.126351785048384,-1.97743701074973,1.23271289482456,1.13006443778983,-0.824475195260253
KIC11186478,1.92511775865342,0.876919989547615,3.7056071634046,1.28029441833496,1.1135701130727,-0.014842317119274,-2.11182897414808,1.05532126567973,1.03286102461938,-0.916105101959565
KIC11188067,1.58728613993598,0.632856620279523,3.68583127462606,1.31666946411133,0.92516075443004,-0.208568694921252,-1.77330827393894,0.463880673314433,0.847590057376009,-0.920242620212646
KIC11188192,2.34089481114604,1.23058334474473,3.68033551341456,1.19436931610107,1.33845433409566,0.344683997993786,-2.21246161015331,1.50289479953743,1.34340798390454,-0.721677031876849
KIC11188306,1.49915272588849,0.603886021549532,3.72040740080311,1.1936502456665,0.933556829645569,-0.196832727083016,-1.70876900167445,0.408483007261716,0.766164455569219,-0.951398644512295
KIC11188833,2.09511913669913,1.01931480409008,3.69574427519732,1.3278923034668,1.22991341705414,0.110526448544047,-2.02685520855164,1.26907819678903,1.14901701924887,-0.848322517191312
KIC11189239,2.02649238934446,0.975294892166325,3.6698745024898,1.32381153106689,1.19014979845706,0.084294421685475,-1.97584564114719,1.2270025119396,1.11256011950686,-0.871965377162911
KIC11189432,1.7218254617923,0.735937619108845,3.67942789661212,1.32369327545166,1.07770197194033,-0.128391174433043,-1.81181950960128,1.08276288601198,0.880598488156057,-1.02858302429755
KIC11189648,1.53355194447985,0.621579019805097,3.68331726192188,1.22844696044922,0.91867235083927,-0.159156223070479,-1.65183623876038,0.572673923587633,0.797294433880368,-0.967176473547448
KIC11190322,1.7430159120744,0.738876520735678,3.67430988894148,1.37360286712646,1.06548140314085,-0.158383385883483,-1.84380364038638,1.14717842916238,0.883661881907819,-1.02645532278306
KIC11190388,2.29800530880725,1.19329346634054,3.71816940539131,1.13569164276123,1.34362233390867,0.315349777038596,-2.31856276119709,1.19081907066007,1.30225476814729,-0.722979289720736
KIC11190480,1.4179636645409,0.517622249773226,3.696443763139,1.34919357299805,0.824947568359843,-0.317508172021638,-1.707379965481,0.561862723063464,0.671187555950131,-1.12929214926217
KIC11190725,2.03798873702063,0.972898652142314,3.69072754387037,1.21329879760742,1.19651375799419,0.071070071009883,-2.04955655673627,1.2388546402901,1.11173872178702,-0.886493984978164
KIC11190768,2.36489400357549,1.23967683204975,3.70251669743815,1.21309280395508,1.33801107697044,0.345649117740904,-2.23534401013849,1.47607556683337,1.36800491613829,-0.813335128165296
KIC11191346,2.16177841422226,1.08632105969972,3.70466518545453,1.26935195922852,1.27228655947639,0.195261505183312,-2.11780597075513,1.24062458080592,1.18420282853543,-0.826100229621429
KIC11191396,1.49923471590696,0.57821769423706,3.69783936821836,1.33477115631104,0.882373495542717,-0.244540334293772,-1.91866784979399,0.454133419609687,0.700524973239147,-1.00870448555244
KIC11191444,1.43387039331888,0.515256438389262,3.66782637895071,1.38465404510498,0.933241735482166,-0.319935392510968,-1.66168277096664,0.852152518311832,0.740215348780541,-1.15981949415025
