ID,bkg_numax,bkg_envWidth,bkg_envHeight,H1_power,H1_nu,H1_exp,H2_power,H2_nu,H2_exp
KIC10960424,1.607283445515907,0.8129614981836948,3.409889941790394,4.844723415776351,1.6316876445523236,4.16339165948199,5.001838381471954,1.1011951233349833,3.8035122723600603
KIC10960798,1.7960846315799694,0.9145397767465444,3.2271223574398373,4.800692625961743,1.8067756486947304,4.507448225752683,5.036880215536256,1.2595613088810689,3.537604509448608
KIC10961390,1.5072866161888907,0.7575248303798066,3.932143355598463,5.205518759181596,1.55400570729948,4.332899841180125,5.438249537640703,1.0298709860182529,4.202714902264354
KIC10962756,2.2029715550245803,1.1413874262820085,2.465686644987584,4.5381787318218585,2.2144456586806447,2.0862499738641307,4.349081429652886,1.609915843238123,3.687961349799873
KIC10962775,1.542284738607923,0.7510789753903442,3.640657943071531,4.923970941092979,1.5700882477356766,3.9832199778357795,5.186228484739621,1.015457905776221,3.594876071025957
KIC10962804,1.6934388947845236,0.7755841149966628,3.5510456532870607,4.936027900362054,1.6736620762112342,4.209661074198438,5.100753574564724,1.1422251854062595,3.6995875754863627
KIC10963918,2.334489206902688,1.1563268751652946,2.3363513987450943,4.378519707999704,2.322516850526805,2.772254868860151,4.284648431003589,1.7457264357122266,4.0445213649304455
KIC10964280,1.6880517131327013,0.7641156980318443,3.5845593344063573,5.023875875805714,1.714379658591742,4.796969759165863,5.144126532710633,1.150462270688961,4.602125558706109
KIC10964584,1.4866876240959117,0.7094818142160898,3.828463899036353,5.078492647895523,1.5544013210399392,4.145059992721249,5.312006818600024,1.0618502167102006,4.178802329828206
KIC10965043,2.2876173051262327,1.1936780455104594,2.327181785632526,4.181727418873136,2.2788594921712058,3.5129920650367494,4.344171500252905,1.7171318902775083,3.2351524040301225
KIC10965536,1.4304555469484568,0.6364756757877817,3.90346633330022,5.155427427658772,1.4292955812290582,3.9825509040935283,5.338088514998927,0.8794691168212676,3.733053023734143
KIC10966241,1.9930959244542807,1.0688800227623632,2.348227228251061,4.466651561934374,1.9763731272673617,4.71586893073131,4.529461435195391,1.4202751848605943,4.451382692382948
KIC10966458,1.5076587543084312,0.6964181403769691,3.9309348731251865,5.1514820036936415,1.5381110717200104,4.169458214203287,5.336788924265835,1.026526140735636,3.755899876569174
KIC10966634,1.6326902140263702,0.6819920900988625,3.655398249172453,5.02636701351145,1.6488887621059356,4.512044618160879,5.121807555801725,1.09443345923711,4.48924596459805
KIC10966950,1.4479879259352235,0.6729076956269344,3.676740521534019,5.328499808848649,1.5043024682471586,4.486805262250343,5.428191167454812,0.9647308403567848,4.279149921719954
KIC10967025,1.5855980346799898,0.611785451810488,3.71388544700588,5.050639744371251,1.5564727524706818,4.261277388207191,5.171264462732101,1.0064584461527508,3.850156900205407
KIC10969400,1.4430139480276047,0.6807031752786632,3.826462703654763,5.206022575554749,1.4945092252075929,4.096837248018102,5.349051977113074,0.9901729897563,4.190998349978376
KIC10969616,1.4693268963576676,0.7141674268258493,3.920203852836469,5.240941213158279,1.5071727948664615,4.195969266831623,5.38750506130811,0.9656432133132632,3.944582410233753
KIC10969649,1.4561272475053977,0.645857754448227,3.9118476654634353,5.222354086327471,1.476021414469542,3.991439820706438,5.1921856633504175,0.9822631279114094,3.874452829132851
KIC10971746,2.2905675646427066,1.1702329178920456,2.3909342674507847,4.319947403479273,2.314400746270434,3.576592424962635,4.343773489487669,1.6935956501435547,3.7324746358576064
KIC10971845,1.9208915306508156,0.9353582129766262,2.9627104037023626,4.628435949357553,1.9318769636141615,4.848716527531844,4.732083424702471,1.365149704354549,4.155849059799029
KIC10971893,1.5537772270365302,0.7860308438637726,3.6765557583933655,5.075023429272452,1.5699960290175845,4.23590425342032,5.297094215331676,1.007018915681241,3.5914667632537625
KIC10971897,2.36407687192026,1.129415536293397,2.296681318006589,4.07272200154539,2.350242725125871,3.763386419026787,4.283977724499121,1.76425064119794,3.462862481133716
KIC10972288,1.819829756970812,0.9597547383816644,3.240230545182929,4.899595931261613,1.83606100866737,4.759325379726537,5.042029877872022,1.25638620621307,4.390106103539273
KIC10972321,2.3514573304377886,1.1742328836964788,2.198036695319356,4.301252040388111,2.3664846115844904,2.833469321531103,4.240215991580665,1.7436802545480463,3.944174267149435
KIC10972627,1.5699510820758478,0.7812746277854549,3.6104498768450384,5.03587260497588,1.5870380072026316,4.177633251604815,5.184404971226109,1.0799425178273625,4.1253632346528555
KIC10972717,1.456290100342945,0.7077304714617404,3.9769251734062414,5.206335594031831,1.5175961046141722,4.188083370254128,5.407948876333012,1.0231213732900628,4.165882600758662
KIC10972858,1.48069718289833,0.5874563742081911,3.946001212511515,5.243750712003978,1.4813989707682684,4.243566513665325,5.290426425946527,0.9262464549943636,4.08767332722215
KIC10972860,1.5275659287984895,0.7223613105545716,3.713005210033781,5.026427653999282,1.5426093942893124,4.033343807149845,5.1813474496230345,1.0171109285903157,3.826347636551629
KIC10973387,1.8215519036874,1.0240346276224876,2.749981279415935,4.469855303231679,1.8254960637463904,3.9103779844071784,4.762956927933884,1.3135041345600034,3.5613921174193166
KIC10973397,2.0421367818078524,0.9487825028091283,2.9390824040711,4.655109779879599,2.044873405249402,4.914513940563946,4.739548853123457,1.4627419794622116,4.222187848771921
KIC10973854,1.4946687454159018,0.6559527193805553,3.871921405417952,5.151404842130843,1.5019554038303753,4.262416203974498,5.322743466887896,0.952141555271471,3.657698416092316
KIC10974202,1.5191923455653762,0.7343036873942268,3.5333848127578853,4.902085225086893,1.5734538616191678,4.164923927855929,5.084394650429786,1.0390702326933805,4.284084865612628
KIC10974984,1.5155941044850934,0.7924601228935664,3.84017107161841,5.174588800505563,1.534483597166441,4.148679224249534,5.368807506181063,0.9689316941257644,3.9558819583876947
KIC10975126,1.4761504654369817,0.7249797241275804,3.832736973341344,5.14625482323572,1.5148412574145256,4.022937657799301,5.299248564203715,1.0165407259386818,4.094153094927164
KIC10976349,1.4943654475584025,0.7160045051797134,3.829206236890939,5.050661981267524,1.529511826010012,3.942437350000063,5.237822634106264,1.039048278733888,4.214081953289235
KIC10976412,2.1284282184750287,1.046526073620071,2.673490263116812,4.370327566150142,2.158714729383552,4.702945109457076,4.553017082920741,1.5132719179809209,3.0685018788603853
KIC10977040,1.7125149942676294,0.9525367133832658,2.915847685108532,4.574166154437372,1.7577770768744991,4.128944172164749,4.828447509218846,1.1850041900607322,3.439219391753208
KIC10977146,2.2109629500598147,1.1708197774323406,2.410608289933894,4.522517600739094,2.2129601257205684,2.2989035924131267,4.369183563833017,1.6203454842545524,4.235428639451526
KIC10977468,1.5186178932342975,0.6959980711450524,3.850002279499873,5.179600948104625,1.5200262257042794,4.1420501136829175,5.264824890283799,0.9805738946214848,3.6788794885325986
KIC10977629,1.3872631810367917,0.5744547032636665,4.207902449415992,5.405170100656647,1.4033730283920096,4.283548149822965,5.567865869903253,0.8949660183065156,3.8151644734619916
KIC10977737,1.4652803850917484,0.628731640432216,3.899568816989164,5.212290948303896,1.498516063261235,4.124453594888177,5.4009610138798285,0.9888476818646166,3.789910693308453
KIC10977979,2.2966183797496487,1.133256222036942,2.4119240244249207,4.404909219067758,2.3780258713574822,4.398720805260184,4.344672921261626,1.7115178659599886,3.585860203598976
KIC10978042,1.532654787846074,0.6221822857527939,3.7964765832587135,5.1739403780244375,1.5309967466082235,4.229093846775737,5.166092688416251,0.981528345792814,4.08062780395273
KIC10978085,1.38879296411025,0.578010277691648,3.873301757920144,5.136978340033595,1.4120484352905116,4.056348777979683,5.277365914937414,0.9006547668086985,3.833711343178637
KIC10978375,1.6339749139868731,0.7710351308921393,3.4776429166220097,5.004391496260777,1.5969763747562613,3.972269890382829,5.127218572752783,1.090054182242444,4.330955294925533
KIC10978509,1.4639731325174243,0.7234056843902636,3.9837786558021215,5.217517245672593,1.5054033153907798,4.155935308520371,5.4060686814378185,0.9991845362110694,4.106020538970346
KIC10978581,2.0598769780564377,1.0719149486181831,2.6133062682828285,4.470680228001659,2.057547552683416,4.7874533343864805,4.554493411752591,1.4729001479480808,3.959946504345271
KIC10978699,1.6857028714417095,0.7530186251848756,3.446580749080163,4.970870681812419,1.6778457476187283,4.35006742012204,5.039308649050945,1.1293728463931316,4.32164129780082
KIC10978857,1.5700268336756549,0.8296656415980912,3.690396031918544,5.049376314672867,1.585537639385892,4.217788341216026,5.246857324411852,1.0227856562525384,3.492032068244079
KIC10979258,1.5666639432162306,0.740146491217433,3.7432237957480328,5.111649489702099,1.5762777684386222,4.434608876440792,5.287163797223137,0.9874876877226384,3.150632758826202
KIC10979458,2.0765506847110524,1.023129109727746,2.817930667108373,4.587129192715126,2.0799852509216485,4.67420042044308,4.649571280009414,1.462091078630709,3.714327919707154
KIC10979634,1.4723156831551638,0.7114807383965353,3.932150138800192,5.17147419386413,1.5271373695354504,4.19136247408818,5.390400669867269,1.0347152711828351,4.020435642371403
KIC10979742,1.862437774362852,1.01908776365748,2.999247365093761,4.696675826151457,1.8722578106915269,4.710824996156689,4.949318063580306,1.2566876096648525,2.976929133028132
KIC10979985,1.427277156085114,0.6481824132069175,4.065755933505832,5.438931802433234,1.423706225019416,4.278750028553926,5.502301233540283,0.8676479033942985,3.6907611148147406
KIC10980148,1.8484448798423696,1.1009468625107484,2.61482566253944,4.1520001931336665,1.8586294339709983,3.5815974501841064,4.516670222658593,1.325857927327115,3.157375430889893
KIC10982591,2.321096778569994,1.1061448866839043,2.4532289816388024,4.41228126362229,2.336711830313737,3.061795237454262,4.304007259616249,1.7177480211554848,4.394801781657592
KIC10982619,1.477031879908702,0.7378283171973641,3.905226837658465,5.324409573899148,1.485962608702831,4.204166175040865,5.419979301787026,0.9280336857419804,3.6587352512152154
KIC10983102,1.4813150315407295,0.6511653806363646,3.906158737891749,5.209242514734504,1.49437571350147,4.01848305626453,5.29709521955454,0.9812683125598386,3.895410190654019
KIC10983401,1.9707080031555813,1.1203626059142535,2.587970660618221,4.226219952698583,2.0006140160603336,4.481567126351481,4.548267201356689,1.417332549791239,2.9255888774481087
KIC10987386,1.995876705194663,1.172499629338013,2.32206037109245,3.92635517116041,1.9718571684831037,2.8376066311788826,4.424936397520411,1.4352007080095512,3.016638583371901
KIC10988113,1.931332948718251,1.0273308928736222,2.99455529760768,4.568099701959782,1.906685761959072,4.303067231342353,4.819951945745231,1.3569199972684212,3.1950304608763314
KIC10988465,1.791521925985963,0.8937204771168366,2.9758630898843275,4.833477032475945,1.7634131811022968,4.114257532414212,4.84797914375009,1.2061463089091562,4.374049242343709
KIC10988708,1.4833750146294529,0.6876541397352985,3.737125822455028,4.978578768439956,1.4759790928406338,3.6750918237807193,5.071373329334502,0.95877317630245,3.533264654039348
KIC10988898,1.5689422299885067,0.7839238999559667,3.624095276974772,5.028529136671047,1.5878566464231076,4.289035203418176,5.207107790324993,1.0585566931768535,4.4901060582008
KIC10989954,1.7603209582315809,0.8620937979845895,3.4079132989835834,4.86358896400754,1.7773403692979806,4.679504149392858,5.047459976535335,1.2114063427541364,3.900258959577213
KIC10989961,1.898136839988417,0.928922547475496,3.008027918820848,4.692455452103283,1.894704900932328,4.626929263527933,4.77691917489507,1.3003469830216523,3.690932278290602
KIC10990113,1.676799156278577,0.8314002797595301,3.525773861204648,4.963732731653565,1.7090522023413344,4.669646226293318,5.17552237735016,1.1384277241614815,3.867433240207169
KIC10990243,1.5145959148094328,0.7184259711971679,3.74651599070016,5.110949832031218,1.528288197703544,4.168424216866613,5.2557702784058975,0.9937127764785324,3.8606053691018576
KIC10991271,1.8773922658220803,1.1576344156900042,2.540180047795453,4.276209950852576,1.8933955879441968,3.758373926946787,4.515666344934939,1.3800258345364904,3.8996178421663554
KIC10991398,1.5165832366658851,0.7255166065290992,3.7963676971459273,5.1012361622304025,1.535324545152026,4.032097188372181,5.266860367119258,1.042660819951973,3.8288351852429754
KIC10991798,1.7416048408904574,0.8469215568930125,3.171568886315689,4.924585922933574,1.7619595791277716,4.745449189198043,4.995524723204743,1.1662590155202472,4.377497615615507
KIC10992345,1.7550457517212852,0.8835934315103149,3.3872676665902164,4.917772530705458,1.7500986184065626,4.371718823635689,5.038655029022449,1.1622127231180377,3.555789809224982
KIC10992711,1.547199159562928,0.6437159229602388,3.87667614651233,5.255910723646119,1.5369260641222549,4.241752371746698,5.332753369608618,0.9914427066475466,4.6169911561549
KIC11013005,1.826983239966651,0.903237352328002,3.2917742868040194,4.70942230160696,1.854977671459128,4.5218734882996126,4.905103156470264,1.2904185567112003,3.5645924245066056
KIC11013471,1.717220122390578,0.8291924405109921,3.4129980552381807,4.805041955920704,1.7213553572918103,4.108456635971958,5.047618811930745,1.1514935764681733,3.4707487914245183
KIC11013594,1.4883131533266634,0.6753813301538412,3.752877131075108,5.149119666797344,1.5205372171066025,4.124411040385189,5.240451226824395,1.0540485220908762,3.608263812060166
KIC11013598,2.064106055763405,1.024092626290242,2.794877645290581,4.485497572680733,2.075254037559197,4.49245828265071,4.593888893616286,1.4815926236350716,3.6697772812036806
KIC11014418,1.6938038112816582,0.7974402292488888,3.511421130926531,4.942868597246499,1.7088767335502284,4.478415540903686,5.102456696950409,1.0929164265774722,3.4322187293792217
KIC11014468,1.7096923100517272,0.984951778524808,2.963237871831545,4.506487748702951,1.7339515535893362,3.9152571849011895,4.728039125304516,1.226059147831801,4.315950491930306
KIC11014721,1.7535749956002775,0.8874169457745071,3.1858357582157315,4.722809285576299,1.7791880667768902,4.327602518978863,5.001515499825246,1.2042543676810185,3.2277990026333714
KIC11014947,1.798284561133466,0.8244229058731338,3.149243968647885,4.744453426443365,1.816547844403121,4.555313650891392,4.793555295547995,1.2481419389675217,4.561370143209961
KIC11015154,1.6976191107291725,0.7068614148078471,3.509803624273917,4.91739709912708,1.6645604612390934,4.0295742827863625,5.060669967565613,1.1754653386595315,3.3276678969287166
KIC11015261,1.7239599592753443,0.9482253003965236,3.1037330899540376,4.670653147623646,1.727360124800956,3.931939423044803,4.821445845535814,1.1815664142127025,3.868754177918519
KIC11015408,1.7839609248648036,0.8182527987487057,3.372500996859021,4.897256200487441,1.767320315993111,4.450608915305899,4.994809730702039,1.203444377699343,3.5918175211022785
KIC11017831,2.363707518889277,1.1619528089293567,2.0886401494273485,4.191059761288265,2.39588009508563,3.8164612452184947,4.187290154507589,1.7671362861880486,3.8090998340789963
KIC11018104,1.48492351466451,0.6905839423413187,3.879602837813096,5.281297361576244,1.4757799167632473,4.230965638618103,5.415158738020906,1.0131819082676858,3.754270829403435
KIC11018281,2.085959169571974,0.9922114081350032,2.775320802314563,4.598787940800959,2.0951591599931483,3.795886761507726,4.586562168026462,1.492881477807591,4.126610238498292
KIC11018710,1.7287194319763868,0.8351385248541613,3.483458422798908,4.949380093397043,1.716591523048003,4.266249231418076,5.069145196187172,1.148506183402853,4.146152301223598
KIC11018745,1.5432966403591577,0.7912886014236669,3.822288951716083,5.13425276103361,1.5922801394392,4.433187308371997,5.36072076237003,1.0566557997076127,3.82948646963511
KIC11018922,1.5193661693704426,0.6991355409063933,3.750498775294092,5.0109443277118135,1.5435334932360585,4.003191108496409,5.124158593280022,1.0442341887695574,3.995586833412246
KIC11019025,1.486901586300313,0.7086829882990366,3.875573491719752,5.232178918666199,1.4897405882629624,4.187054997662879,5.318949565599523,1.0104743755877228,4.250688395689494
KIC11019125,1.4946170233544531,0.7574851689546791,3.985303417673807,5.165801454140201,1.5270252647473046,4.191683345466174,5.414919300669958,1.0001340230823796,3.5520865968886652
KIC11019954,1.5336045668988838,0.7739654146627879,3.6303790165436856,5.086965164225304,1.5388541136467844,3.987337442035317,5.170664225253281,1.0415682812617966,4.101448609012656
KIC11020211,2.0322311007435454,1.0282282176283022,2.9365829134203043,4.619588592395265,2.0304337788236664,4.796807635701597,4.687867419331176,1.4690890576342015,4.111341077442762
KIC11020885,1.5032933595457942,0.8519836410899293,3.8409468109156033,5.2639094569776494,1.5346743224986292,4.306555801536214,5.387394602665959,0.9886202050803736,4.08244117353453
KIC11025518,1.477346853190083,0.6770155438853502,3.845389321672109,5.105919046547599,1.5219192032374589,4.011748253004523,5.241910893622425,1.0465542994369923,3.933321301191653
KIC11025807,1.4001788527541783,0.5352366219363346,4.170609779222656,5.292608005954044,1.4127005811854596,4.398462357766397,5.446604811848691,0.8719794620924057,3.9842260168903776
KIC11025983,2.302037542754888,1.1480620390506466,1.894660579654759,4.2005648671451095,2.2741965151665307,3.7421178766378254,4.326473599817393,1.707872275373565,3.7799534799473973
KIC11026148,1.750781522921631,0.8288122869173125,3.3741393342267365,4.840297304398561,1.749732751030912,4.321172744783542,4.921479293646001,1.2138898372662148,4.021296201792998
KIC11026184,1.6725289219355486,0.8842773642238121,3.1847310357632224,4.795827930201269,1.6762074732203025,4.160013130316085,4.907673705124156,1.1283186501651796,3.9801802415381213
KIC11026472,1.965915425196484,1.110692379115997,2.45635394902829,4.4661042379967055,1.9675948801232173,4.453405716759475,4.622963603157371,1.4285080321882684,4.113746932590878
KIC11026843,1.480572980256189,0.6902870439975753,3.869951259210447,5.201136543607191,1.5062456153362327,4.245816118660571,5.270262367008085,1.0186664707151474,3.8930212350526725
KIC11026973,1.3752836739798202,0.5934600904855619,4.094159614227148,5.30999011040202,1.3915733587994077,4.1412009856498475,5.455163974794611,0.8900541045131181,3.9431140771502284
KIC11027005,1.709925005018459,0.9316229059941364,3.0418417860034874,4.677585540529338,1.738052399807589,4.292644771984971,4.872387547504945,1.169848359204153,3.6587087014384925
KIC11027034,1.4183076451155714,0.6497313362430166,4.079081463610176,5.236364386357543,1.4258918114662025,3.7744848372939983,5.352164193887532,0.9314976463973342,3.4444610182652378
KIC11027337,1.528634597184881,0.6746342543082653,3.8756540227542975,5.046438210179289,1.5453214346634987,4.465077921252268,5.351792400567692,0.9912266721426624,2.9958579657625592
KIC11027509,1.4856578190733067,0.6422910169978863,3.967388175788984,5.319221586209156,1.4949943811477202,4.287602804358817,5.3693764891304046,1.0283478603754008,4.199146411057476
KIC11028059,1.7256826834913086,0.8497725894279161,3.340768621875699,4.774023682261294,1.733205832644625,4.182587308658711,5.07108057853394,1.170712894548978,3.131056316249807
KIC11028372,1.6016719099662031,0.7352913726334185,3.5724061568510623,4.924981318156285,1.6273340900540871,4.159444910122232,5.0853624726430215,1.1081912560848264,4.4155229440379715
KIC11028575,1.564098347223756,0.7887608930699646,3.513251601779525,4.957123237972618,1.5428193513447404,3.895404688415969,5.068659027700371,0.9989562161077996,3.334807148318822
KIC11028826,1.6896473200425877,0.834156584684575,3.4695685352898806,4.932054620044584,1.6854319365798025,4.223523499317717,5.142140408638053,1.147752912515068,3.7191088021168817
KIC11029151,1.5611241262550448,0.7913722171942695,3.686654746189981,4.99083514165594,1.590283966701534,4.209203006649048,5.208503293290425,1.0274306310747645,3.493383677810598
KIC11029396,1.4500294132808065,0.6500929742207167,4.149380566938369,5.538234654335819,1.443303245721586,4.184746443917334,5.614764792713479,0.9359788501131272,3.9474600472733514
KIC11029423,1.881880101434256,0.901564000008259,3.330935711758777,4.856599755820934,1.8706159531789923,4.555986273276928,4.9656387291194415,1.2799488302511204,3.5563357839457788
KIC11029517,2.054556916720524,1.008327312762135,2.691560712916899,4.482426190930504,2.0712576135108445,4.861973256340511,4.522786119423792,1.472251024758566,3.9119925334285814
KIC11029591,1.4658652521536992,0.6882159269316124,3.9921053289866215,5.298556531406399,1.4772365614507932,4.161078566347863,5.39364084054365,0.926481777212934,3.8205488562739722
KIC11029738,1.5000274905034194,0.7287759092052081,3.900416941304214,5.223800741574949,1.5024088271444516,4.139314816474894,5.3713656535763725,0.9600568639101658,3.6925686251005048
KIC11029886,1.4562893491419353,0.6690524554446557,3.8380879434291626,5.015526670688169,1.4899601751490397,4.059619225790839,5.207616892254908,0.9788829012742694,3.6674819624672286
KIC11030524,1.976781100195225,1.0275294574132694,2.89269709482221,4.559961859495434,1.975402701636836,4.458032402813473,4.717751246754852,1.413400321007035,3.588004778350729
KIC11030542,1.729381014575435,0.8694364951290057,3.3412170069661338,4.874164978905518,1.7306394770262574,4.548412382497867,5.040030997743898,1.139863768773213,3.3292646726420245
KIC11030582,1.5094439252250909,0.7306272414906712,3.891110228264538,5.117461474489744,1.5533415697501451,4.1539650805681525,5.37215636004597,1.0543641529942025,3.984808407152891
KIC11031040,1.4245411247544764,0.6152830453205093,3.7831503307979766,5.138436512859698,1.4511677903542994,4.123467813324056,5.281221229683004,0.9478905210791772,3.861955060364777
KIC11031230,1.9161936786612512,0.8822202314197976,3.060801287798565,4.647763489599249,1.9344584634541904,4.663177052636721,4.78886933793998,1.342617872418082,3.663522265365056
KIC11031234,1.453638111079006,0.6462491085930027,3.828380170900259,5.222060916623805,1.4757258120979064,4.09371686868501,5.279513390757755,0.9880202238106276,3.8866243850177695
KIC11031798,1.4906834851958417,0.7582270025666425,3.760359402619613,5.334217472858109,1.4630228697054233,4.0498422604394735,5.347371778060496,0.9535370149120832,3.4914906562185775
KIC11031801,1.5270774481691611,0.764577653754148,3.6757517333812775,5.11240818420822,1.5043616285143506,3.913278018993838,5.274844867203633,0.987794348495255,3.564325022708331
KIC11031856,1.4361915111754795,0.6574371864029634,3.9090873796682666,5.153298531333692,1.4587798675425745,3.9770967828116754,5.303716273804352,0.9593083577599546,3.8819391464166086
KIC11031985,1.4967265086305728,0.7245295325709131,3.4416716768110938,5.249393006493578,1.5565423182697309,4.46113518993465,5.388735327332051,0.9744702020305464,3.993508181863152
KIC11032463,1.571685490408655,0.7645132081334609,3.4569387865467096,4.8695268659072095,1.600473564865971,4.210768468423171,5.049295698536268,1.0529204140793764,4.075373383075587
KIC11032501,1.5624972798577998,0.7551752319241105,3.541704503523897,4.890555817744621,1.5810495530151214,3.9424319945324107,5.028680951380839,1.0641638403460352,4.301554055678086
KIC11032610,2.017948039179236,0.9976241441062994,2.9144470259443724,4.624400777874756,2.0120670143777657,4.830162527252061,4.68423815166771,1.447493748633782,4.572864595428665
KIC11033153,1.726357082101443,0.7900247473532065,3.381259516794775,4.812980782278606,1.7390516698737122,4.3843774348433975,4.916721126935748,1.1880063582603304,3.937702312754766
KIC11033302,1.5502437595913063,0.7959441366975907,3.5585810480000286,4.891954287332655,1.5921929778619663,4.046264898257149,5.1176549973410586,1.0850533945187602,4.148881432680382
KIC11033420,2.074057824676025,1.041884098979371,2.7468107852272,4.533798931212851,2.075266140854872,4.371041741578785,4.626052736505749,1.487634421278857,3.9081646008233526
KIC11033569,1.9783383819593163,1.01241654351337,3.0297005192446824,4.73265060494335,1.9898285609475208,4.949619119128644,4.831336293337035,1.3805811708476292,3.9278773368832196
KIC11033650,1.6043895777080532,0.7560171671820437,3.67580485518554,4.98956248454451,1.5965227448025492,4.125392442116007,5.222979732174624,1.0390174319499073,3.200690744627567
KIC11036456,1.5130607776695388,0.7442187604325605,3.7811313548738954,5.064932315679526,1.470182325668963,3.7013025877879357,5.26802316512926,0.946007645923832,2.976027706596356
KIC11036477,2.0984542212837582,1.0857023964408383,2.6610954126149244,4.466661928726404,2.1020299019473336,4.580853053669699,4.589889642017161,1.504287603422498,3.5757776287280167
KIC11037046,1.4730541878428038,0.7319085604307352,3.9918642362126566,5.201223875138965,1.5310026753578097,4.261009672676396,5.452888933972572,1.0063146445569993,3.908833118735507
KIC11037290,1.6374622692344003,0.8354272332110159,3.328356295736953,4.929148716208017,1.6236030779629045,4.1604982321686546,5.066839837444308,1.0722942560552706,3.510908818972466
KIC11037684,1.3708197866357104,0.5122598546946514,4.287854586145022,5.475604456651227,1.3849998138984625,4.1475402502939875,5.5777986635150505,0.8882731055815346,3.7569888734914385
KIC11037923,1.496488312377326,0.7115891432516562,3.937268819502942,5.254274528738556,1.4842016454902198,4.084823425712388,5.391196051697639,0.9580259660216992,3.6294425141567603
KIC11038010,1.6268220588935551,0.8558969859011837,3.305538767168251,4.626460950500474,1.6890965745439863,4.205086387776989,4.944685698806202,1.1186395644172396,3.402280541327331
KIC11038023,1.4804137995740354,0.6658248990980483,3.817236105399103,5.209526660872744,1.5116665612519202,4.106129663801636,5.188499484828908,1.0498562196650327,4.225111816503629
KIC11038072,1.7253770373998245,0.8509643431998462,3.437201141604125,4.989765900902414,1.6938047874198114,4.089079031611409,5.017217434366257,1.163613867971612,4.098072301540756
KIC11038376,2.167082347476541,1.0674762034390004,2.043107001662288,4.289654513656265,2.1607485660875674,2.9413832966982296,4.3452839984505465,1.5777408939610738,3.6788225858731396
KIC11038844,1.5019748106528077,0.7211198666747721,3.721526749253264,4.969037075383318,1.5190771361626152,3.755356331831481,5.166974085438811,1.0410143349318228,3.891576028603492
KIC11042262,1.51711918160345,0.6839770206796861,3.835529714743649,5.223160585550155,1.490437958314276,3.9182482683259594,5.344908737360656,0.992505746588985,3.880713517663593
KIC11042658,1.5936590033072613,0.6686009325828492,3.830495411060792,5.152537986706724,1.606329407914939,4.509231279223667,5.253716482471048,1.0245430681408652,3.9072317203206253
KIC11042669,1.8144665068111812,0.8365137138889187,3.159639082639731,4.7884045198116,1.840724649924159,4.88093711547974,4.83091428763586,1.2546832774842958,4.4793748716110615
KIC11043208,1.7286264373053857,0.8220646658424767,3.446473441703572,4.912146748956222,1.7376288864977023,4.551006070352862,5.097709237854945,1.173906559994232,3.600891970096318
KIC11043690,1.5405773887531773,0.7725512802318372,3.71126697841856,5.229311630428898,1.533372386733331,4.270609750510279,5.280774517751663,1.0249158538038032,4.33349972075641
KIC11043820,1.677153645669225,0.8189057767499699,3.515242629230225,4.919047083273346,1.7002480745381383,4.391369200663624,5.14714485005382,1.108820586106551,3.2606910628933194
KIC11043831,1.5626366219256551,0.7906086486007433,3.6933946827262223,4.992612701130094,1.603598573234407,4.169713846536778,5.238412032191094,1.0847433005675655,3.805718770406674
KIC11043832,1.7773607692169855,0.980214947172596,2.9261787181150387,4.66387419514083,1.7743135478330423,4.163715171561209,4.876764868125751,1.2246366829259596,3.3955819470789246
KIC11043856,1.6816005647745076,1.010909176334978,3.006367430011798,4.472696980363562,1.6567362640822811,3.1785705680495844,4.749627940209667,1.2128393914950348,4.067593233357509
KIC11043872,1.459051150642618,0.6609253767592398,3.87241329211924,5.233363027189338,1.4682573275069957,4.000519563828803,5.251158841018782,0.9683251839572776,3.8405099103091813
KIC11043882,1.467998554444982,0.693056574995723,4.0064143209419445,5.302659173314015,1.4836852693023737,4.249777102787722,5.353932401847645,1.0149687389633628,3.9224894958836742
KIC11043905,1.6003092282775906,0.7600540011233098,3.734477615351719,5.011220810967788,1.5836767202032778,3.847437471774501,5.147053796412619,1.0479080457603236,3.6873020961115666
KIC11043940,1.9021618407094616,0.9477867755361196,3.052251418474847,4.6444861347642,1.8788451180360628,4.155031809457913,4.779291739058389,1.3218608675240775,3.9177449742622037
KIC11043952,1.6849985547744393,0.7958468935046064,3.336002445498697,4.768571243063871,1.687010142739713,3.971488741309821,4.957734348562406,1.1277638934880254,3.505569543874587
KIC11044315,1.7767747732771082,1.0249579975247298,2.7691474758682832,4.231464640053591,1.832271867419036,3.907237894206842,4.617481373273941,1.28541131664418,3.20521523361992
KIC11044668,1.703173884619013,0.8038740327785014,3.3338170741232127,4.825005450820537,1.7141949239299612,4.105952987155951,4.9554082787228575,1.176630514674904,4.116769491331795
KIC11045134,1.6727181521792978,1.0547339753137404,2.486873141231797,4.579635801663211,1.7114109841180678,3.688775214256215,4.720158741410571,1.176785214073355,4.1883039694723045
KIC11045572,1.8067492070450852,0.9328033637987196,3.136292295384351,4.758378498433512,1.8008560404455989,4.4195269412465725,4.920339255243644,1.1965261838897792,3.425544201632472
KIC11045769,1.9335424098086915,0.8709730813445671,3.051809774402978,4.756141683827898,1.9354074648450472,4.8975717764440825,4.793203347511929,1.3490114825907196,4.402906045239173
